userName,commentContent,createTime,courseId,courseName
菲克萨姆,之前吐了点槽，很惭愧。老师德艺双馨！,2016-08-17,40,前端开发工具技巧介绍—Sublime篇
菲克萨姆,怎么file的读音慕课的老师都读成那啥样了！！！,2016-08-16,40,前端开发工具技巧介绍—Sublime篇
peter_rui,Package Control安装方法：,2016-08-16,40,前端开发工具技巧介绍—Sublime篇
weixin_张梦晴,为什么我的没有代码提示。。,2016-08-16,40,前端开发工具技巧介绍—Sublime篇
小仨子,！+ctrl+e没反应。发现敲html然后回车即可，前提是本文件为html文件,2016-08-15,40,前端开发工具技巧介绍—Sublime篇
weixin_阿飞的小蝴蝶_03657529,讲的还是蛮详细的，也很有用，特别是最后的注释和代码校验很有用，自己的编程速度也提高不少,2016-08-15,40,前端开发工具技巧介绍—Sublime篇
Andy丶Go,命令模式的话我更喜欢VIM,2016-08-13,40,前端开发工具技巧介绍—Sublime篇
StephenNj,主讲老师英语一般啊- -,2016-08-12,40,前端开发工具技巧介绍—Sublime篇
李路遥,我实在搞不懂那些免费听课还逼逼个没完的人,2016-08-11,40,前端开发工具技巧介绍—Sublime篇
李路遥,有些东西可以自己弄的就不要拿来主义了，（Ctrl + E）太麻烦，直接按Tab,2016-08-11,40,前端开发工具技巧介绍—Sublime篇
劫盎,自己今天弄了一下午，才把sublime安装，破解，汉化，插件搞的差不多明白，没想到慕课网有这个视频，还亏自己一直在看慕课网视频，竟然不知道,2016-08-11,40,前端开发工具技巧介绍—Sublime篇
Muli3793188,"我的没有""Spacegray""这个主题,照着代码敲上去了,也实现了那个外观效果",2016-08-11,40,前端开发工具技巧介绍—Sublime篇
黎白南,Mobile Angular UI 中文网,2015-07-23,51,使用AngularJS开发下一代Web应用
黎白南,Mobile Angular UI 中文网,2015-07-23,51,使用AngularJS开发下一代Web应用
yinzx,刚看过，加深了理解，知晓原理，非常棒！,2015-07-19,51,使用AngularJS开发下一代Web应用
稻草人hz,AngularJS比较牛的是实现了双向绑定,2015-07-14,51,使用AngularJS开发下一代Web应用
CheneyW,刚看过书，原来是一个人。,2015-07-11,51,使用AngularJS开发下一代Web应用
surmerming,不需要操作DOM，简直叼,2015-07-09,51,使用AngularJS开发下一代Web应用
墨涤,大漠老师的源码分享：http://download.csdn.net/detail/u012922417/8870453,2015-07-07,51,使用AngularJS开发下一代Web应用
墨涤,大漠老师 辛苦 谢谢！正在学习中，望一起学习的同学共勉！,2015-07-05,51,使用AngularJS开发下一代Web应用
墨涤,大漠老师的源码分享：,2015-07-05,51,使用AngularJS开发下一代Web应用
墨涤,大漠老师的源码分享：http://download.csdn.net/detail/u012922417/8870453,2015-07-05,51,使用AngularJS开发下一代Web应用
多啦可乐,"ng-controller=""HelloAngular""",2015-06-15,51,使用AngularJS开发下一代Web应用
张美荣,如果没有变成思想，学这个估计很难,2015-06-08,51,使用AngularJS开发下一代Web应用
qzttt,ng-book 写的不错,2015-06-05,51,使用AngularJS开发下一代Web应用
KUMO贝尔,源码在这里,2015-06-05,51,使用AngularJS开发下一代Web应用
KUMO贝尔,技术论坛上的分享，拿到公共平台上来当课件，没有考虑过受众面的不同吗？,2015-06-05,51,使用AngularJS开发下一代Web应用
爽爽Deo,<!DOCTYPE html>,2017-01-30,50,Yahoo军规
不正经的人,……英语好才是硬实力！,2017-01-19,50,Yahoo军规
背着行囊独自流浪,还有一个对应的max-age，可以控制缓存时长。,2017-01-15,50,Yahoo军规
cwl_520,我喜欢听课2倍速度观看，老师的BGM我不舍得开2倍,2017-01-15,50,Yahoo军规
qq_Afrojack丶_03385763,狗：？？？,2017-01-13,50,Yahoo军规
pujianbo,GZIP最早由Jean-loup Gailly和Mark Adler创建，用于UNIX系统的文件压缩。后缀为.gz的文件，它们就是GZIP格式的。现今已经成为Internet 上使用非常普遍的一种数据压缩格式，或者说一种文件格式。HTTP协议上的GZIP编码是一种用来改进WEB应用程序性能的技术。大流量的WEB站点常常使用GZIP压缩技术来让用户感受更快的速度。这一般是指WWW服务器中安装的一个功能，一般对纯文本内容可压缩到原大小的40％.这样传输就快了,2017-01-12,50,Yahoo军规
慕粉0308422137,这是我看过的最生动的视频,2017-01-05,50,Yahoo军规
ATWJSW,action后面忽略参数讲反了，post忽略URL的参数，get使用url的参数。,2017-01-02,50,Yahoo军规
慕粉1434583780,讲解很好，点赞！,2016-12-29,50,Yahoo军规
懵逼的我,老师你瞎说，气氛明明很好不需要缓和啊,2016-12-20,50,Yahoo军规
慕粉3176957,通过我们的智慧。。。,2016-12-20,50,Yahoo军规
梦灵泉kid,不错不错不错,2016-12-16,50,Yahoo军规
绾清风,不错不错不错,2016-12-15,50,Yahoo军规
码伍,您好！,2016-12-10,50,Yahoo军规
欧芹草,BGM:雅尼的 《和兰花在一起》（虽然看着挺俗的，但是您百度这个名字一般都能找到）。,2016-12-01,50,Yahoo军规
慕粉3126415,讲的挺清楚的,2016-10-29,21,搜索框制作
cxy2016,最好将 提交按钮 设置个：cursor: pointer;,2016-10-29,21,搜索框制作
cxy2016,讲解的思路清晰，CSS代码有点乱，那么长的代码都不带换行的吗？代码也没注释，代码简单还行，代码复杂了，过段时间连自己都不认识了，写代码，注释是个好习惯，哪怕代码简单，少。。。,2016-10-29,21,搜索框制作
谢尔顿的发际线,delegate() 方法为指定的元素（属于被选元素的子元素）添加一个或多个事件处理程序，并规定当这些事件发生时运行的函数。,2016-10-26,21,搜索框制作
谢尔顿的发际线,建议用keyup，应该需要判断search-input的val()是否为空来隐藏它，用keydown没法判断。,2016-10-26,21,搜索框制作
谢尔顿的发际线,bind() 方法向被选元素添加一个或多个事件处理程序，以及当事件发生时运行的函数。,2016-10-26,21,搜索框制作
慕粉18924298774,最大的问题就是同源策略，应该怎么做；但是老师没有讲；再去讲ajax就是白搭的，没有用的；,2016-10-25,21,搜索框制作
秤子,有规定position：和retative之间是不允许有空格吗,2016-10-25,21,搜索框制作
00小伙,感谢http://gtms01.alicdn.com/tps/i1/T1qyj8Fc8aXXc4E9bI-400-300.png，1和l不分,2016-10-24,21,搜索框制作
果橙留香,异步是true。。。,2016-10-23,21,搜索框制作
雪莉酱,老师后面的代码有问题，不过自己解决了，讲的还好吧,2016-10-20,21,搜索框制作
清雨天书RR,卡的话是电脑的问题。。。。,2016-10-19,21,搜索框制作
宿舍信,万恶的IE,2016-10-18,21,搜索框制作
shsgear,查找jQuery API发现如下：在jQuery 3.0中，.bind()已被标记为弃用。从jQuery 1.7开始，.on() 方法是将事件处理程序绑定到文档（document）的首选方法。所以我们不建议使用该方法。对于早期版本，.bind()方法用于直接附加一个事件处理程序到元素上。处理程序附加到jQuery对象中当前选中的元素，所以，在.bind()绑定事件的时候，这些元素必须已经存在。对于更为灵活的事件绑定，可以查看.on() 中事件委派的描述。,2016-10-16,21,搜索框制作
李占山,谁能告诉我怎么兼容360,2016-10-11,21,搜索框制作
下雨看世界,"前端获取数据库数据,局部刷新展示呗.",2016-02-24,68,JSON应用场景与实战
文刀走云,json要注意是否有BOM头，这个可以去百度看看,2016-02-21,68,JSON应用场景与实战
边个懂,哦，这样啊,2016-02-13,68,JSON应用场景与实战
边个懂,header('Content-type:text/mtml;charset=Unicode');,2016-02-06,68,JSON应用场景与实战
宋明硕达人,1、教程挺简单的，适合新手,2016-02-05,68,JSON应用场景与实战
吕先生丶,"header(""Content-type:text/html,charset:utf-8"");",2016-02-02,68,JSON应用场景与实战
CodeBall,喜欢这个老师的讲解~~~,2016-01-28,68,JSON应用场景与实战
You柠檬,看完全部的视频之后，我才反应过来，原来老师教的主要是使用JSON处理一些数组数据，然后举例了下前端和后端服务器信息的交互，相对来说的话和ajax有点关系，但是如果想要从json学好ajax的话还是有帮助的，所以如果你再去看下ajax的视频教学就会有很大的帮助了！！相对来说我把整个视频看完，并且深思之后才发现原来json的使用也是很强大的，最后感谢老师的教学。,2016-01-28,68,JSON应用场景与实战
You柠檬,"奇怪，提示我这里有错误：“var jsonObj = eval(""(""+res+"")"");”这句错误是“Uncaught SyntaxError: Unexpected token < ” ，而且我看了源代码运行也是这个错误= =。求解是什么问题，怎么破。。",2016-01-27,68,JSON应用场景与实战
chris_cole,支持一下，讲得很好。很简单易懂！,2016-01-25,68,JSON应用场景与实战
LEO陈帅华,额》》讲解的有点凌乱，呵呵~~,2016-01-23,68,JSON应用场景与实战
傻逼逼,感觉没说出json的优点，我为了看懂这章去看了jquer和ajax。。。,2016-01-22,68,JSON应用场景与实战
赵小梵,"哎呦我去  我真想说说 那些个在这边评论的  你在那瞎BB啥呢  还是老子不认识那是三维数组,需要你在那瞎BBBBBBB没完了?json传输格式 不对比你这个逗比能懂吗?瞎BBBBB烦死了",2016-01-20,68,JSON应用场景与实战
北瓜,说好的只能在Unicode下使用呢？,2016-01-20,68,JSON应用场景与实战
Jirachi,讲得挺好的！谢谢老师,2016-01-19,68,JSON应用场景与实战
ExiaGo,display ： block 设成块级元素，此元素前后带有换行符,2016-12-28,56,网页定位导航特效
ImmortalBird,var top = document.documentElement.scrollTop ? document.documentElement.scrollTop : document.body.scrollTop;,2016-12-26,56,网页定位导航特效
螺里吧所,正则表达式一不用，就忘得差不多了,2016-12-25,56,网页定位导航特效
ke柯,left:50% 使居中，margin-left：400px  让内容再次调整位置。,2016-12-24,56,网页定位导航特效
Hey蓝裙子的百合魂,建议不要看着老师的写，自己完全重新再写一遍。从布局到样式，到js,2016-12-23,56,网页定位导航特效
Hey蓝裙子的百合魂,我的谷歌浏览器：,2016-12-23,56,网页定位导航特效
神灯君3598408,额。为啥不用getattribute..,2016-12-20,56,网页定位导航特效
夜尽天明4039292,从此慕课网再也看不到嚷嚷0.5倍有惊喜的言论了,2016-12-18,56,网页定位导航特效
学一点忘一点,虽然自己培训班学习 已经开始做毕业项目了，但是自己深刻的认识到自己还是一个菜鸟，只是刚入门了前端的门栏，做一些动画特效，做是做的出来，但全是些垃圾代码，自己看着都嫌弃，老师一个函数能解决的问题，我要写3个甚至5个函数才能解决，哎，慢慢来吧，毕竟自己18岁，还有时间让我慢慢成长 加油 ，加油幕友们,2016-12-17,56,网页定位导航特效
Ayoooo,发现老师经常吃东西,2016-12-16,56,网页定位导航特效
最初梦想的力量,思路清晰，讲的很详细,2016-12-14,56,网页定位导航特效
卡牌大师周润发,地狗...哈哈哈,2016-12-13,56,网页定位导航特效
qq_俺忘了_0,现在不用学expression了 也不会使用了  影响效率,2016-12-13,56,网页定位导航特效
SWMcalin,一直搞不懂正则，哪个大神给我讲解讲解,2016-12-13,56,网页定位导航特效
MK648253615,应该加入平滑缓冲的,2016-12-13,56,网页定位导航特效
两烟火,好喜欢这样的课程！非常感谢女神！,2015-01-09,8,信息列表制作
Fireflies,"嗯,沙发!",2014-12-19,8,信息列表制作
Fireflies,又是沙发!!,2014-12-19,8,信息列表制作
Fireflies,沙发!!!,2014-12-19,8,信息列表制作
honbaaa,老师的声音好听。像棉花糖。,2014-12-18,8,信息列表制作
qq_一只特立独行的猪_10,折磨人 到现在我也不知道手写的哪错了 非要复制粘贴才行,2017-09-19,422,C#开发轻松入门
慕码人9433012,"Console.Writeline("""");",2017-09-19,422,C#开发轻松入门
慕码人9433012,F5F5F5F5F5,2017-09-19,422,C#开发轻松入门
慕码人9433012,哟哟哟很不错哦,2017-09-19,422,C#开发轻松入门
WakerL,没感叹号还不让过  见鬼,2017-09-19,422,C#开发轻松入门
qq_一只特立独行的猪_10,选B句号结束妥妥的,2017-09-19,422,C#开发轻松入门
qq_一只特立独行的猪_10,任意键是ctrl+F4,2017-09-19,422,C#开发轻松入门
心火啊心火,"大家不要抄学习的近路,最好按题目要求写出来,不要像我一样直接敲个 Console.Write(""送一套茶具"");",2017-09-18,422,C#开发轻松入门
心火啊心火,"偷偷告诉你们,这题可以直接提交",2017-09-18,422,C#开发轻松入门
慕仔3484773,foreach (int tNum in num),2017-09-18,422,C#开发轻松入门
慕仔3484773,"string[] nameStr={""关羽"",""张飞"",""赵云"",""马超"",""黄忠""};",2017-09-18,422,C#开发轻松入门
crazyDenim,代码都是对的情况下，输出的语句中的平均分是76后面的“，”和高于平均分的有后面“：“都是中文的标点符号，就可以在网页通过了。,2017-09-18,422,C#开发轻松入门
tomor,只想强调一点，最后输出的”，“必须是中文字符才能成功,2017-09-17,422,C#开发轻松入门
zhangzze,for(x==y||x+y==8),2017-09-17,422,C#开发轻松入门
低魔,最后一句输出那个逗号必须用中文字符才能成功~~~,2017-09-17,422,C#开发轻松入门
var_loser,月份是对的，不用-1,2016-07-30,59,倒计时效果
慕粉1464182144,记得改老师的结束时间，现在时间比那个更晚所以你会无法输出时间,2016-07-29,59,倒计时效果
Blizzard_lihe,还是老师您啊,2016-07-27,59,倒计时效果
Sxy97,女老师，偶偶偶哦哦偶哦偶哦欧,2016-07-25,59,倒计时效果
Anjaxs,"var endtime = new Date(""2016,6,6"");",2016-07-23,59,倒计时效果
爨邯汕寺,"在if判断“团购结束”后要加上clearTimeout(给定时器的名字)或者是直接return false;而且这个if判断要放在setTimeout(showTime,500);的后面。纯手打，谢谢。",2016-07-22,59,倒计时效果
YLW1280426581,0.5倍，感觉像一个要死的老太,2016-07-20,59,倒计时效果
有时淡蓝,0.5倍的声音…你们真会玩,2016-07-17,59,倒计时效果
Ace晨,自己也在做考试系统的倒计时，巩固了Javascript有关时间的方法！谢了！,2016-07-12,59,倒计时效果
开饭,"var gkDate = new Date(""2016,6,6""); ",2016-07-11,59,倒计时效果
lejsure,var day=myDate.getDay();,2016-07-11,59,倒计时效果
带领世界来看你,"var timedate= new Date(""2016,8,31"");     //自定义结束时间 ,需要将时间加上引号，不然会使得实际日期多加一个月。。。",2016-07-10,59,倒计时效果
woider,d=  parseInt(lefttime / (24*60*60*1000));    ,2016-07-10,59,倒计时效果
woider,教大家一个记住 Math.ceil() 和 Math.floor() 功能的方法：,2016-07-10,59,倒计时效果
woider,JavaScript使用日期对象需要注意：,2016-07-10,59,倒计时效果
ca_xy15,为什么要复制一次li？不复制同样可以实现，求差别~~,2016-06-01,17,信息滚动效果制作
学思,marquee废除了，可以不用浪费时间学他。要实现这效果学习其他的方法吧。,2016-05-31,17,信息滚动效果制作
08瓦斯巷3239942,为什么W3C一直不承认Marquee呢？,2016-05-31,17,信息滚动效果制作
心叶丶,做横向滚动，需要修改moocBox中宽度,2016-05-29,17,信息滚动效果制作
一者乎,原来在这儿,2016-05-26,17,信息滚动效果制作
Xu_Angel,setInterval() 方法可按照指定的周期（以毫秒计）来调用函数或计算表达式。,2016-05-24,17,信息滚动效果制作
大华3221003,啪啪啪 是啥意思,2016-05-19,17,信息滚动效果制作
qincai,灰常灰常稀饭老师的声音,2016-05-19,17,信息滚动效果制作
darcygail,前面竟然是立体音,2016-05-18,17,信息滚动效果制作
demp,竟然都没人了,2016-05-16,17,信息滚动效果制作
勇敢的心9,我是回来评论的，老师封装的函数感觉逻辑有点乱，作为新人看的有点懵，感觉这样更好点function stopMove(){,2016-05-09,17,信息滚动效果制作
_heyshadow,一直两倍速听vivian老师讲课。感觉超级酸爽。,2016-05-05,17,信息滚动效果制作
丶迁雨夜,主要是既然是已经遗弃的标签的话就不要拿出来讲了，这样容易误导新人的好吧！或许可以换一种常见的js特效实现文字的无缝滚动，再把图片的无缝滚动分一个课时一起讲了这样就更好了,2016-05-05,17,信息滚动效果制作
MishyJan,没人来学习吗？,2016-05-04,17,信息滚动效果制作
幽凝,递归性能差，别用，用循环。虽然递归让你觉得很高端。,2016-05-03,17,信息滚动效果制作
欧阳懂渊,老师举得小例子很棒，一下就看明白多了,2015-11-27,77,CSS3 3D 特效
欧阳懂渊,老师讲的很明白,2015-11-27,77,CSS3 3D 特效
core0,照着写，404,2015-11-23,77,CSS3 3D 特效
好奇的小巫,做出来的和老师的不一样，方向反了,2015-11-23,77,CSS3 3D 特效
emloxe,浏览器对3d的兼容并不好,2015-11-23,77,CSS3 3D 特效
ymlr_情,老师视频特模糊！！怎么也没有资料啊,2015-11-19,77,CSS3 3D 特效
独步一下,支持bobo老师,2015-11-18,77,CSS3 3D 特效
qq_fly_5,第一个可以出来效果，后面的就不行了！,2015-11-18,77,CSS3 3D 特效
qq_fly_5,出不来效果,2015-11-18,77,CSS3 3D 特效
JESSICAHEREIM,先自己写好了再贴上去运行啊 不然全没了万一  目前只有耐心拼出一个正方体啊 啊,2015-11-17,77,CSS3 3D 特效
小js,1.5倍速刚刚好,2015-11-12,77,CSS3 3D 特效
阿辉2,"其实timing-function还有几个模式： step-start | step-end | steps(6, end)",2015-11-11,77,CSS3 3D 特效
gamj,-webkit-transform-style:preserve-3d;如果按之前的例子写成 -webkit-transform-style: -webkit-preserve-3d;效果不一样会显示一部分最后一张内容。,2015-11-02,77,CSS3 3D 特效
gamj,目前浏览器都不支持 perspective 属性。,2015-11-02,77,CSS3 3D 特效
独自精彩,多个属性过渡不是写个 transition：all 2s; 就行了吗？ 干吗要写多行呢,2015-10-29,77,CSS3 3D 特效
就是这种感觉_04051740,讲解深入好好学习,2017-07-05,94,WEB在线文件管理器
卡米,来学习一下,2017-07-04,94,WEB在线文件管理器
qq_唥咖啡_0,"$pattern = ""/[ ',:;*?~`!@#$%^&+=)(<>{}]|\]|\[|\/|\\\|\""|\|/""; 这样写貌似就没问题",2017-06-12,94,WEB在线文件管理器
weibo_我要变得么么哒_03191471,貌似静态页面没实现之前其它效果都是没法展示的org,2017-06-12,94,WEB在线文件管理器
gao132314,"$arr变量没有定义首先判断$path路径下是否存在文件，如果存在，检查if (is_file ( $path . ""/"" . $item ))或者(is_dir($path.'/'.$item))，是否写的正确。刚才我是因为if语句写的错误，导致$arr变量不存在的。",2017-06-04,94,WEB在线文件管理器
洛洛爱吃肉,"哪的课程都有你,King",2017-05-27,94,WEB在线文件管理器
慕粉1614356872,看了两遍才明白，这个rename()是把名字带路径一起改了，就变成剪切了。,2017-05-19,94,WEB在线文件管理器
只是空穴何来风,静态页面的代码，谁能发一下。我不知道。。。谢谢,2017-05-13,94,WEB在线文件管理器
qq_共勉_3,递归里的$path。,2017-05-06,94,WEB在线文件管理器
用户1084380,第一个PHP文件管理器，是用的别人写好的。,2017-05-02,94,WEB在线文件管理器
用户1084380,评论确实挺少的，但是讲的确实好！,2017-05-02,94,WEB在线文件管理器
用户1084380,"$ext = strtolower(end(explode('.',$filename)));  // 获取文件扩展名，视频中写法不错",2017-05-02,94,WEB在线文件管理器
用户1084380,“爱你”出现好几次了,2017-05-02,94,WEB在线文件管理器
慕粉223622666,你也太胡了吧，代码全是错误也是牛逼，举报你,2017-04-27,94,WEB在线文件管理器
mukewang110,视频的版本太低了.....我现在用的用的先版本很多新特性，跟着视频做，很多错误！,2017-04-25,94,WEB在线文件管理器
依然黄展涛,准备用一段时间后再回来重温。,2016-08-11,40,前端开发工具技巧介绍—Sublime篇
Hulk1,视频能下载么,2016-08-10,40,前端开发工具技巧介绍—Sublime篇
陈家富,很受用，老师棒棒的。,2016-08-09,40,前端开发工具技巧介绍—Sublime篇
KylinRenee,0.5倍笑尿的，建议你试试2.0倍速,2016-08-08,40,前端开发工具技巧介绍—Sublime篇
泰Tai,感谢老师这么用心~还专门补补英语~老师棒棒的,2016-08-08,40,前端开发工具技巧介绍—Sublime篇
泰Tai,老师讲的很好啊，快速上手,2016-08-08,40,前端开发工具技巧介绍—Sublime篇
侬0O0侬,多模强大的的编辑器 好喜欢 ！他和webstorm各有千秋，建议大家都用一下,2016-08-07,40,前端开发工具技巧介绍—Sublime篇
陌上人如玉0,老师我想请问一下Sublime Text后面的UNREGISTED怎么办啊？未注册？会有影响吗,2016-08-07,40,前端开发工具技巧介绍—Sublime篇
qq_Immortals_2,谢谢老师的热诚教导，收获匪浅,2016-08-06,40,前端开发工具技巧介绍—Sublime篇
桐谷还灬和人,之前碰到的技术贴看挺多人觉得挺好的（上次介绍ement插件的时候），按照他的步骤到点击install的时候提示我丢包了。。。。弄得我一脸的懵逼，百度就搜到的是官网这个方法啊，简直不能再简单！运行之后就安装好了，而且没别的问题。真是给良心sublime官网一个大大的赞，当然，也给讲了这么多，这么细的老师一个大大的赞！,2016-08-05,40,前端开发工具技巧介绍—Sublime篇
桐谷还灬和人,这个可以有，慕课网有两个sublime教学，peter老师的教学时linux和mac系统的，这个是windows系统的，讲的很详细，值得一听。,2016-08-05,40,前端开发工具技巧介绍—Sublime篇
sunyee3783747,感觉老师声音很好啊，至少普通话，讲的很赞！,2016-08-05,40,前端开发工具技巧介绍—Sublime篇
一根兰州诉平生,听了0.5X的路过……简直有毒[笑抽],2016-08-05,40,前端开发工具技巧介绍—Sublime篇
Ted_Chaing,新手不建议用 sublime,2016-08-04,40,前端开发工具技巧介绍—Sublime篇
ialtt,这发音挺可爱的啊哈哈哈哈这叫特色啊,2016-08-03,40,前端开发工具技巧介绍—Sublime篇
FEL_龙,求PPT啊,2015-06-04,51,使用AngularJS开发下一代Web应用
孜孜不倦者,求源代码，感觉有点走马观花,2015-05-28,51,使用AngularJS开发下一代Web应用
Wilen,什么都是没有什么可说的...跟不上跟不上,2015-05-16,51,使用AngularJS开发下一代Web应用
无心水2012,牛牪犇逼，，，作为基础了解还是很不错的。。。。,2015-05-15,51,使用AngularJS开发下一代Web应用
单车旅途,求源代码哦。。,2015-05-14,51,使用AngularJS开发下一代Web应用
声断已随风,这个视频不怎么样,2015-05-09,51,使用AngularJS开发下一代Web应用
timelikesong,困了，我先睡,2015-05-02,51,使用AngularJS开发下一代Web应用
singba,knockoutjs也是双向绑定的吧,2015-04-14,51,使用AngularJS开发下一代Web应用
用户1198270,源代码在哪下载,2015-04-11,51,使用AngularJS开发下一代Web应用
uruir,讲的好快，听不懂。,2015-04-06,51,使用AngularJS开发下一代Web应用
uruir,《用AngularJS开发下一代Web应用》的译者啊，现在还有其它AngularJS的中文书么，求推荐。,2015-04-06,51,使用AngularJS开发下一代Web应用
白云朵朵,"刚开始学习Argular,看了这个之后收获很大，谢谢！",2015-04-04,51,使用AngularJS开发下一代Web应用
Lion_Leo,看了这个演讲，我觉得他的书不太适合我。,2015-04-04,51,使用AngularJS开发下一代Web应用
岚逸,ppt 太小了，怎么不放大呢(⊙o⊙)？,2015-03-30,51,使用AngularJS开发下一代Web应用
zeke,视频如果清晰点就更好了~~,2015-03-29,51,使用AngularJS开发下一代Web应用
weibo_生活梦幻9_03168943,为什么声音怎么小声,2016-10-10,21,搜索框制作
不告诉你ID,23232,2016-10-10,21,搜索框制作
xueyicui,防止IE浏览器进入怪异文档模式，兼容性视图,2016-10-10,21,搜索框制作
夏帆夏帆,前面说low的大哥 把你的代码共享出来吧 我想学高大上的,2016-10-09,21,搜索框制作
qq_無訫_13804839,感觉很乱 决定自己用jquery做做看 代码确实存在问题,2016-10-09,21,搜索框制作
萧雁翎,.....,2016-10-08,21,搜索框制作
五谷是花生红枣眼泪和小米,"<script>bind('keyup',function())</script> 需要写在 suggest 之后才能显示出效果，写在之前是没有用的。。。卡了好长时间。。。",2016-10-08,21,搜索框制作
qq_不能自理的猪_0,不用脚本定位也是可以的吧，就不能用css?,2016-10-05,21,搜索框制作
qq_不能自理的猪_0,绝对定位没啥为题；对布局也没有影响。写在form中也行。个人感觉能实现效果就行。况且必应也用的绝对定位。。。,2016-10-05,21,搜索框制作
炒了个基,去所有的,2016-10-04,21,搜索框制作
炒了个基,bind 不好用，只能这样了,2016-10-03,21,搜索框制作
zero_naruto,老师讲的不错。谢谢老师！,2016-10-03,21,搜索框制作
达芬奇与达芬奇,".open(方法，文件名，异步传输)，一共三个参数，其中方法常用的有""get""和'post""，其实除了这两个常用的方法还有其他方法，第二个参数文件名是指请求打开服务器中的哪一个文件，第三个参数异步传输和平常我们理解的不同，同步是指事情一件一件的做，异步是指事情一起做，如果对网速有绝对的信心，那么这个参数可以设置成""false"",表示同步传输，一般情况都是设置成""true"",表示异步传输，这个知识点具体可以参考智能社的js课程",2016-10-01,21,搜索框制作
qq_阳光宅宅_03842602,小马王 装bi 你来错地方了！！！,2016-09-29,21,搜索框制作
曦呦,感觉思路挺清晰的,2016-09-24,21,搜索框制作
Akagi201,"坑爹, \u8d5e没过",2015-12-12,345,Go语言第一课
xgqfrms2015,http://edu.51cto.com/lesson/id-32299.html,2015-12-08,345,Go语言第一课
dongkui0712,这个题目设计的好，没有package、import，可以自己加啊^_^,2015-11-26,345,Go语言第一课
軒小軒,解决了。。。这个func必须是写在外层的，我是写在main里了。,2015-11-24,345,Go语言第一课
軒小軒,直接复制你的答案编译也过不去。,2015-11-24,345,Go语言第一课
dingchao,.....,2015-11-21,345,Go语言第一课
赵国志,Golang的思想是这样的吗？,2015-11-17,345,Go语言第一课
赵国志,是0.000589吗,2015-11-17,345,Go语言第一课
WindRunner436173,receiver 和 sender反了吧,2015-11-15,345,Go语言第一课
weibo_水寿_0,总觉得是姚明在讲课，大家有感觉吗？,2015-11-15,345,Go语言第一课
我是大图图,这个好坑爹啊，被绕的头昏脑胀,2015-11-13,345,Go语言第一课
軒小軒,// 这里用到了字符串格式化函数。其中，%q用于显示字符串值的表象值并用双引号包裹。,2015-11-13,345,Go语言第一课
文少爷,怎么都是介绍啊，有案例吗？,2015-11-10,345,Go语言第一课
silascript,原来是来卖书~,2015-11-07,345,Go语言第一课
樹楓,number := 0,2015-11-04,345,Go语言第一课
niunan,好。。简单明了，不像那个《智捷IOS课程》，讲个IOS介绍就用了30分钟。。。。还是喜欢这种简单明了的视频。。,2015-03-26,229,移动端开发框架Zepto.js入门
niunan,ipnu学习学习。。买 了《jquery mobile开发指南》，不过看不太懂啊。。还是看视频的好。。,2015-03-26,229,移动端开发框架Zepto.js入门
victorybossafds,啊发送到发送到,2015-03-24,229,移动端开发框架Zepto.js入门
victorybossafds,爱上发大水发,2015-03-24,229,移动端开发框架Zepto.js入门
victorybossafds,发生的发生,2015-03-24,229,移动端开发框架Zepto.js入门
victorybossafds,大沙发沙发,2015-03-24,229,移动端开发框架Zepto.js入门
victorybossafds,发动时发生,2015-03-24,229,移动端开发框架Zepto.js入门
victorybossafds,阿德色嘎斯高大上,2015-03-24,229,移动端开发框架Zepto.js入门
victorybossafds,关于zepto框架，用起来和jquery差不多，但是我想知道这两个的开发者已同一个组织吗，还有tap和click的区别在哪里呢，谁来帮助我们呢哈哈哈哈哈哈哈哈哈哈哈啊哈哈啊哈，三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字阿斯顿发顺丰阿斯顿发顺丰阿斯顿发沙发沙发上发送到阿斯顿发大厦发大水发生爱上发大水发阿士大,2015-03-24,229,移动端开发框架Zepto.js入门
victorybossafds,关于zepto框架，用起来和jquery差不多，但是我想知道这两个的开发者已同一个组织吗，还有tap和click的区别在哪里呢，谁来帮助我们呢哈哈哈哈哈哈哈哈哈哈哈啊哈哈啊哈，三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字三百字阿斯顿发顺丰阿斯顿发顺丰阿斯顿发沙发沙发上发送到阿斯顿发大厦发大水发生爱上发大水发阿士大,2015-03-24,229,移动端开发框架Zepto.js入门
